
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
2026-04-27 23:22:20 [http-nio-8081-exec-2] INFO  p.a.s.stresstest.StressTestService - [stress-test] baseline parameter values | ENCTENG=-3.8589541223E10, FPE=-1.2442760060234999E11, RCR=-6.161177078899999E8, FPBT1=-1.496907274532E10, FPT1=-1.1039275103321E11, TOEXP=-3.8589541223E10, TIMM=2.98989074818E9, ACTL=7.049966189E9, PAEX=8.7212727891E10, TACT=-8.968352609166998E10, RNET=-3.05705015E8, CHEXP=-2.9302003887E10, PNB=3.394427456E10, RM=-3.9907287522900066E9, RO=-2.9302003887E10, TAPC=-1.882681528009002E10, TPDIC=1.4185899111800003E9, IMHE=0.0, TPART=1.4185899111800003E9, ENCACTL=7.049966189E9, SNT=-7.575539265201E12, MFS=0.0, ERC=8.7212727891E10, MTEA=0.0, MTED=0.0, MTEC=0.0, ENCCDL=-6.161177078899999E8, ENTENG=-3.8589541223E10, ENTRES=-2.55397784388E11, ENCIMP=-6.396714539E9, DOTPROV=0.0, MREC=3.786946247522E12, REPPRV=0.0, CRIRR=-6.161177078899999E8, MTPROV=-2.72964367E8, ENTSEC=-1.882681528009002E10, ENTPAYS=-1.882681528009002E10, ENTINTB=0.0, ENCTIT=8.675856854119991E9, ENCTITP=-1.882681528009002E10, ENCTITZ=-1.882681528009002E10, CRGEH=3.6187601868E10, CRSR=-3.0579103608E10, ENT10=-1.882681528009002E10, MTEP=0.0, SUM_MULT_CTE=-2.8240222920135026E9, SUM_FILTER_MULT=0.0, DIFF_PERSONNEL_CORP=0.0, MULT_SUM_CTE=NaN, DIFF_SEGMENTS=0.0
2026-04-27 23:22:20 [http-nio-8081-exec-2] INFO  p.a.s.stresstest.StressTestService - [stress-test] simulated parameter values | ENCTENG=-3.8589541223E10, FPE=-1.2442760060234999E11, RCR=-6.161177078899999E8, FPBT1=-1.496907274532E10, FPT1=-1.1039275103321E11, TOEXP=-3.8589541223E10, TIMM=2.98989074818E9, ACTL=7.049966189E9, PAEX=8.7212727891E10, TACT=-8.968352609166998E10, RNET=-3.05705015E8, CHEXP=-2.9302003887E10, PNB=3.394427456E10, RM=-3.9907287522900066E9, RO=-2.9302003887E10, TAPC=-1.882681528009002E10, TPDIC=1.4185899111800003E9, IMHE=0.0, TPART=1.4185899111800003E9, ENCACTL=7.049966189E9, SNT=-7.575539265201E12, MFS=0.0, ERC=8.7212727891E10, MTEA=0.0, MTED=0.0, MTEC=0.0, ENCCDL=-6.161177078899999E8, ENTENG=-3.8589541223E10, ENTRES=-2.55397784388E11, ENCIMP=-6.396714539E9, DOTPROV=0.0, MREC=3.786946247522E12, REPPRV=0.0, CRIRR=-6.161177078899999E8, MTPROV=-2.72964367E8, ENTSEC=-1.882681528009002E10, ENTPAYS=-1.882681528009002E10, ENTINTB=0.0, ENCTIT=8.675856854119991E9, ENCTITP=-1.882681528009002E10, ENCTITZ=-1.882681528009002E10, CRGEH=3.6187601868E10, CRSR=-3.0579103608E10, ENT10=-1.882681528009002E10, MTEP=0.0, SUM_MULT_CTE=-2.8240222920135026E9, SUM_FILTER_MULT=0.0, DIFF_PERSONNEL_CORP=0.0, MULT_SUM_CTE=NaN, DIFF_SEGMENTS=0.0
2026-04-27 23:22:20 [http-nio-8081-exec-2] INFO  p.a.s.stresstest.StressTestService - [stress-test] baseline ratio values | RNPL=0.015965924661544915, TECH=0.16576290715753453, TCR=6.618316162716615, TCS=0.015965924661544915, CNR=-111.58177378441196, TPCS=0.4430393145732055, TCCPD=0.4430393145732055, TCPS=0.792419464934565, TCGAR=-0.9377567268519792, RS=3.6694726989674504, RCET1=0.441450317308233, RT1=3.2555733946429917, RL=1.0, LTIP=-0.011400926356472779, RCI=-41.61610275495561, RLCT=-9.306223546863162E-4, RLLT=0.0, COEL=0.08083643706009484, LGPARTCOM=-0.09476805513043651, LIMHEX=-0.0, LIMMPART=-0.035430086556509074, LPRT_PART_LIEES=-0.0, ROE=0.002456890702063625, ROA=0.0034087086929156167, COEEXP=-0.8632384773816771, EXINTFIL=-0.0, EI_INT_AFGH=-0.0, PTB=-0.09673857878036561
2026-04-27 23:22:20 [http-nio-8081-exec-2] INFO  p.a.s.stresstest.StressTestService - [stress-test] simulated ratio values | RNPL=0.015965924661544915, TECH=0.16576290715753453, TCR=6.618316162716615, TCS=0.015965924661544915, CNR=-111.58177378441196, TPCS=0.4430393145732055, TCCPD=0.4430393145732055, TCPS=0.792419464934565, TCGAR=-0.9377567268519792, RS=3.6694726989674504, RCET1=0.441450317308233, RT1=3.2555733946429917, RL=1.0, LTIP=-0.011400926356472779, RCI=-41.61610275495561, RLCT=-9.306223546863162E-4, RLLT=0.0, COEL=0.08083643706009484, LGPARTCOM=-0.09476805513043651, LIMHEX=-0.0, LIMMPART=-0.035430086556509074, LPRT_PART_LIEES=-0.0, ROE=0.002456890702063625, ROA=0.0034087086929156167, COEEXP=-0.8632384773816771, EXINTFIL=-0.0, EI_INT_AFGH=-0.0, PTB=-0.09673857878036561
2026-04-27 23:22:20 [http-nio-8081-exec-2] INFO  p.a.s.stresstest.StressTestService - [stress-test] DONE simulate | factRowsLoaded=168513 factRowsImpacted=0 parameters(changed/total)=0/50 ratios(changed/total)=0/28
2026-04-27 23:22:20 [http-nio-8081-exec-2] INFO  p.a.s.stresstest.StressTestService - ==============================================================
2026-04-27 23:22:37 [http-nio-8081-exec-1] INFO  p.a.s.stresstest.StressTestService - ==============================================================
2026-04-27 23:22:37 [http-nio-8081-exec-1] INFO  p.a.s.stresstest.StressTestService - [stress-test] START simulate | method=PARAMETER referenceDate=2026-03-31
2026-04-27 23:22:37 [http-nio-8081-exec-1] INFO  p.a.s.stresstest.StressTestService - [stress-test] scope | parameters=50 ratios=28
2026-04-27 23:22:39 [http-nio-8081-exec-1] INFO  p.a.s.stresstest.StressTestService - [stress-test] loaded 168513 fact rows for referenceDate=2026-03-31
